1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
812	-0.792902	-0.798924	0.030112	22.819805	0.325030	0.104923	0.011708	0.104754	7	60	68
813	-0.793181	-0.799051	0.029355	23.819768	0.317779	0.111485	0.011327	0.111392	6	49	56
814	-0.800993	-0.807023	0.030149	22.868267	0.324671	0.102635	0.011635	0.102644	6	42	49
815	-0.751359	-0.757115	0.028779	21.916767	0.331869	0.123060	0.011162	0.122886	6	49	56
816	-0.755885	-0.761753	0.029340	22.916765	0.324313	0.094756	0.011376	0.094860	6	43	50
817	-0.776922	-0.782878	0.029782	23.903460	0.317186	0.097423	0.011430	0.097556	6	50	58
818	-0.772509	-0.778221	0.028561	24.903459	0.310277	0.094213	0.010991	0.094051	6	42	48
819	-0.778629	-0.784669	0.030198	25.903335	0.303662	0.097987	0.011566	0.097840	6	48	56
820	-0.776289	-0.782247	0.029791	26.674081	0.298753	0.100953	0.011459	0.100674	7	46	54
821	-0.773336	-0.779258	0.029611	25.722581	0.304837	0.090996	0.011370	0.091179	8	51	60
822	-0.754955	-0.760825	0.029349	26.623254	0.299072	0.105200	0.011311	0.105376	6	42	49
823	-0.769409	-0.775274	0.029325	25.671753	0.305169	0.114532	0.011301	0.114591	6	51	58
824	-0.777599	-0.783502	0.029515	24.720253	0.311520	0.105264	0.011358	0.105168	6	42	49
825	-0.797698	-0.803756	0.030290	23.768752	0.318141	0.111512	0.011684	0.111540	6	50	58
826	-0.803452	-0.809459	0.030035	22.817264	0.325049	0.104020	0.011532	0.103874	7	42	49
827	-0.778352	-0.784384	0.030160	23.816672	0.317801	0.099165	0.011618	0.098972	6	48	56
828	-0.763552	-0.769473	0.029602	22.961510	0.323983	0.110340	0.011340	0.110323	11	42	53
829	-0.750911	-0.756764	0.029266	23.961510	0.316777	0.123808	0.011233	0.123698	6	49	56
830	-0.786730	-0.792501	0.028852	23.010010	0.323626	0.112466	0.011031	0.112407	7	42	50
831	-0.787891	-0.794055	0.030818	24.010010	0.316435	0.086638	0.011995	0.086636	6	50	57
832	-0.789635	-0.795873	0.031186	25.010010	0.309558	0.119383	0.012014	0.119432	7	42	50
833	-0.799320	-0.805426	0.030533	24.059616	0.316087	0.109124	0.011780	0.109084	6	45	53
834	-0.786953	-0.792986	0.030163	25.059616	0.309225	0.110490	0.011650	0.110583	8	42	50
835	-0.823785	-0.829847	0.030306	26.059616	0.302654	0.115334	0.011897	0.115402	7	42	50
836	-0.773492	-0.779456	0.029820	27.059616	0.296356	0.097868	0.011390	0.097809	10	42	53
837	-0.800145	-0.806240	0.030478	26.108116	0.302342	0.122834	0.011811	0.122735	9	49	59
838	-0.750221	-0.756011	0.028949	25.156615	0.308575	0.107896	0.011055	0.107891	6	43	50
839	-0.786539	-0.792382	0.029219	24.205115	0.315070	0.109294	0.011315	0.109194	5	43	49
840	-0.789832	-0.796007	0.030877	25.150918	0.308613	0.122269	0.011977	0.122221	6	51	58
841	-0.774914	-0.780924	0.030050	24.987965	0.309706	0.096326	0.011627	0.095859	7	41	48
842	-0.804177	-0.810289	0.030560	24.036499	0.316249	0.111137	0.011751	0.111036	9	45	55
843	-0.771416	-0.777379	0.029814	25.036499	0.309380	0.097979	0.011541	0.098083	6	42	49
844	-0.775294	-0.781417	0.030611	24.084998	0.315909	0.109369	0.011829	0.109147	6	51	58
845	-0.753841	-0.759867	0.030132	24.191685	0.315163	0.099849	0.011605	0.099722	7	41	49
846	-0.794403	-0.800241	0.029193	24.879366	0.310439	0.110799	0.011246	0.110849	7	49	56
847	-0.769944	-0.775724	0.028901	23.927865	0.317014	0.110573	0.011142	0.110444	7	42	50
848	-0.803283	-0.809222	0.029696	22.976365	0.323873	0.112509	0.011330	0.112216	6	52	59
849	-0.782684	-0.788861	0.030881	23.976362	0.316672	0.115033	0.011988	0.114903	6	42	49
850	-0.776438	-0.782183	0.028724	23.535107	0.319810	0.099066	0.010952	0.098951	6	51	58
851	-0.798735	-0.805000	0.031326	23.131733	0.322733	0.107269	0.012017	0.107226	6	43	50
852	-0.776158	-0.782279	0.030608	22.180233	0.329845	0.098574	0.011751	0.098551	6	53	60
853	-0.774166	-0.780416	0.031251	21.228732	0.337277	0.101333	0.011923	0.101123	12	49	62
854	-0.746982	-0.753020	0.030193	20.277232	0.345051	0.104542	0.011574	0.104424	9	47	56
855	-0.784806	-0.790865	0.030295	19.325734	0.353193	0.110366	0.011685	0.110180	11	66	78
856	-0.795208	-0.801438	0.031151	20.325734	0.344646	0.104518	0.011940	0.104673	7	42	50
857	-0.767152	-0.773212	0.030303	21.325435	0.336506	0.116531	0.011558	0.116507	6	48	55
858	-0.748096	-0.753894	0.028987	22.325435	0.328739	0.094542	0.011311	0.094453	8	42	50
859	-0.732904	-0.738886	0.029912	23.325435	0.321323	0.109116	0.011429	0.109188	6	67	74
860	-0.760612	-0.766620	0.030040	22.373935	0.328372	0.107362	0.011618	0.107346	6	41	48
861	-0.778341	-0.784245	0.029518	23.373931	0.320971	0.125488	0.011322	0.125347	6	48	56
862	-0.745009	-0.750756	0.028738	24.373931	0.313898	0.098998	0.010890	0.098955	7	42	49
863	-0.802521	-0.808544	0.030115	25.373931	0.307129	0.106814	0.011503	0.106659	6	48	55
864	-0.738730	-0.744592	0.029309	26.370152	0.300670	0.093517	0.011185	0.093160	7	43	50
865	-0.797657	-0.803762	0.030526	27.370151	0.294454	0.094112	0.011802	0.094143	7	49	57
866	-0.793608	-0.799661	0.030266	28.370151	0.288489	0.103934	0.011608	0.103956	7	46	55
867	-0.755899	-0.761871	0.029856	27.418651	0.294159	0.092435	0.011435	0.092161	7	49	57
868	-0.765256	-0.771279	0.030112	28.418651	0.288206	0.101691	0.011638	0.101570	6	43	49
869	-0.776165	-0.782315	0.030747	29.418651	0.282490	0.106104	0.011798	0.105877	7	47	54
870	-0.773441	-0.779453	0.030060	28.467151	0.287924	0.114780	0.011596	0.114945	6	43	50
871	-0.758972	-0.764920	0.029738	29.467148	0.282219	0.087594	0.011386	0.087429	7	44	52
872	-0.740911	-0.746790	0.029397	28.515738	0.287641	0.103948	0.011257	0.103925	8	42	50
873	-0.789756	-0.795678	0.029614	28.004839	0.290640	0.112830	0.011346	0.112950	6	42	48
874	-0.783039	-0.788979	0.029697	28.969206	0.285031	0.129659	0.011508	0.129833	9	44	54
875	-0.800038	-0.806225	0.030934	28.017706	0.290564	0.111013	0.011886	0.111250	6	42	50
876	-0.781298	-0.787259	0.029804	27.066205	0.296316	0.115981	0.011427	0.115791	7	52	60
877	-0.768529	-0.774570	0.030206	28.066205	0.290276	0.110518	0.011700	0.110214	6	42	48
878	-0.769166	-0.775094	0.029643	27.114730	0.296017	0.100020	0.011462	0.099997	6	50	57
879	-0.784543	-0.790550	0.030038	28.114730	0.289990	0.108625	0.011496	0.108573	6	42	49
880	-0.769484	-0.775523	0.030193	29.017145	0.284758	0.116356	0.011496	0.116083	6	49	56
881	-0.784040	-0.790231	0.030957	30.015762	0.279184	0.108488	0.011954	0.108241	8	42	52
882	-0.767406	-0.773440	0.030172	31.015028	0.273820	0.113232	0.011464	0.113267	7	49	56
883	-0.765235	-0.771394	0.030794	31.952450	0.268973	0.107912	0.011779	0.108040	6	51	57
884	-0.799188	-0.805445	0.031285	32.952450	0.263987	0.111382	0.012023	0.111341	6	48	54
885	-0.728484	-0.734283	0.028999	32.000949	0.268727	0.097139	0.011065	0.097065	6	42	48
886	-0.789810	-0.795871	0.030309	32.995274	0.263778	0.107585	0.011586	0.107481	6	50	57
887	-0.779329	-0.785474	0.030726	33.995274	0.258982	0.092188	0.011763	0.091837	7	43	50
888	-0.779547	-0.785588	0.030208	33.043778	0.263541	0.107186	0.011468	0.106691	6	51	58
889	-0.815523	-0.821671	0.030739	34.043778	0.258753	0.101056	0.011759	0.101123	5	43	49
890	-0.785867	-0.792034	0.030835	33.092277	0.263305	0.093110	0.011929	0.092961	6	51	59
891	-0.791059	-0.797101	0.030207	34.092277	0.258526	0.111694	0.011558	0.111464	8	41	49
892	-0.767091	-0.773141	0.030250	33.140777	0.263069	0.098295	0.011615	0.097878	6	51	57
893	-0.816299	-0.822358	0.030294	34.064391	0.258657	0.105639	0.011792	0.105551	6	41	48
894	-0.763575	-0.769571	0.029980	33.112928	0.263204	0.107790	0.011426	0.107752	6	50	58
895	-0.779378	-0.785368	0.029952	34.112095	0.258433	0.104252	0.011524	0.104470	9	41	50
896	-0.771571	-0.777436	0.029324	35.106679	0.253852	0.108348	0.011274	0.108393	15	48	63
897	-0.723202	-0.729172	0.029846	34.155468	0.258229	0.105938	0.011528	0.105991	6	41	49
898	-0.742932	-0.748934	0.030011	33.203967	0.262762	0.103630	0.011485	0.103504	6	50	56
899	-0.802959	-0.809294	0.031673	32.252467	0.267457	0.108304	0.012123	0.108218	6	41	49
900	-0.776402	-0.782542	0.030702	31.300967	0.272323	0.114116	0.011822	0.114124	7	49	56
901	-0.790229	-0.796195	0.029829	30.350472	0.277364	0.103747	0.011309	0.103782	6	41	48
902	-0.772313	-0.778207	0.029466	29.398972	0.282600	0.118197	0.011155	0.118291	7	50	58
903	-0.782069	-0.787952	0.029415	30.398972	0.277102	0.116559	0.011201	0.116323	6	41	48
904	-0.807086	-0.813244	0.030792	31.398971	0.271814	0.110185	0.011894	0.110050	6	47	54
905	-0.797105	-0.803279	0.030870	30.447471	0.276841	0.107594	0.011751	0.107524	6	41	48
906	-0.790810	-0.796834	0.030120	31.447471	0.271562	0.115271	0.011503	0.115181	5	48	54
907	-0.774867	-0.780888	0.030106	32.447471	0.266482	0.105009	0.011512	0.104884	10	40	52
908	-0.774288	-0.780466	0.030891	33.440978	0.261618	0.107828	0.011871	0.108052	6	42	48
909	-0.792348	-0.798645	0.031483	32.500554	0.266217	0.104118	0.012049	0.103857	9	42	53
910	-0.764365	-0.770495	0.030653	33.499135	0.261339	0.117354	0.011732	0.117130	6	42	48
911	-0.753625	-0.759630	0.030024	32.547635	0.265983	0.105970	0.011311	0.105857	9	44	54
912	-0.763924	-0.770081	0.030785	33.547635	0.261107	0.108624	0.011868	0.108759	8	41	50
913	-0.777564	-0.783895	0.031654	32.596135	0.265742	0.106824	0.012183	0.106552	6	52	59
914	-0.740549	-0.746673	0.030624	33.596022	0.260876	0.111734	0.011643	0.111787	6	41	48
915	-0.765735	-0.771880	0.030724	34.596021	0.256183	0.096954	0.011749	0.096624	6	46	53
916	-0.743782	-0.749947	0.030824	33.644521	0.260644	0.101386	0.011839	0.101108	6	42	48
917	-0.766958	-0.773023	0.030325	32.845370	0.264512	0.099254	0.011597	0.099144	6	49	56
918	-0.764421	-0.770519	0.030489	33.845370	0.259689	0.095684	0.011668	0.095371	6	42	49
919	-0.756604	-0.762596	0.029960	34.845370	0.255039	0.116261	0.011472	0.116330	7	48	56
920	-0.761053	-0.767040	0.029933	33.894546	0.259457	0.097712	0.011357	0.097411	7	41	48
921	-0.760368	-0.766410	0.030206	34.894546	0.254815	0.109180	0.011535	0.109070	6	46	52
922	-0.805330	-0.811567	0.031186	33.943046	0.259228	0.101496	0.011983	0.101377	8	42	51
923	-0.756506	-0.762648	0.030712	32.991545	0.263796	0.113189	0.011676	0.113232	6	47	53
924	-0.764180	-0.770109	0.029646	32.040045	0.268529	0.097202	0.011253	0.097281	6	42	49
925	-0.764548	-0.770539	0.029956	31.089837	0.273427	0.103042	0.011497	0.103164	7	49	56
926	-0.763252	-0.769497	0.031226	32.089831	0.268277	0.095498	0.011858	0.095513	8	90	99
927	-0.780278	-0.786681	0.032017	31.138331	0.273173	0.106030	0.012356	0.105956	7	127	134
928	-0.761045	-0.767142	0.030485	32.138331	0.268032	0.108760	0.011566	0.108544	12	136	152
929	-0.761116	-0.767043	0.029634	33.077442	0.263377	0.102383	0.011198	0.102294	33	137	191
930	-0.774399	-0.780773	0.031870	32.125942	0.268094	0.103900	0.012251	0.103603	10	47	59
931	-0.782311	-0.788448	0.030686	33.125942	0.263141	0.100207	0.011671	0.100224	6	53	60
932	-0.806601	-0.812851	0.031251	32.174442	0.267850	0.104053	0.011876	0.103849	6	43	50
933	-0.731154	-0.737248	0.030474	33.174442	0.262906	0.097559	0.011599	0.097256	6	50	57
934	-0.821952	-0.828305	0.031766	33.990505	0.259004	0.111497	0.012325	0.111225	6	43	50
935	-0.762183	-0.768388	0.031024	33.039269	0.263563	0.113177	0.011855	0.112952	5	52	59
936	-0.788412	-0.794738	0.031629	32.087769	0.268287	0.096531	0.012140	0.096456	7	41	48
937	-0.798488	-0.804660	0.030857	31.136268	0.273183	0.100517	0.011699	0.100597	6	51	58
938	-0.784531	-0.790672	0.030707	32.136177	0.268043	0.112715	0.011798	0.112750	6	42	50
939	-0.771982	-0.777935	0.029768	33.136151	0.263092	0.107004	0.011297	0.107046	6	48	55
940	-0.766713	-0.772909	0.030982	32.184651	0.267798	0.105911	0.011727	0.106068	6	42	48
941	-0.799093	-0.805333	0.031202	33.174695	0.262904	0.103329	0.011920	0.103454	6	47	54
942	-0.780366	-0.786753	0.031935	32.224706	0.267597	0.094889	0.012136	0.094554	6	46	52
943	-0.753444	-0.759564	0.030603	31.273206	0.272468	0.095782	0.011670	0.095381	7	115	122
944	-0.792084	-0.798170	0.030431	30.321705	0.277519	0.103925	0.011565	0.104202	32	87	120
945	-0.771123	-0.777180	0.030286	31.321705	0.272215	0.087417	0.011615	0.087407	37	65	104
946	-0.797690	-0.803845	0.030776	30.370205	0.277257	0.117001	0.011668	0.116762	7	51	59
947	-0.803262	-0.809537	0.031375	29.418704	0.282490	0.117442	0.011954	0.117258	7	42	50
948	-0.777486	-0.783553	0.030334	28.467209	0.287923	0.107264	0.011436	0.107352	6	52	59
949	-0.791837	-0.797833	0.029980	27.515709	0.293570	0.105438	0.011292	0.105289	6	43	50
950	-0.762402	-0.768422	0.030099	28.515709	0.287641	0.116174	0.011443	0.116078	6	51	58
951	-0.780363	-0.786571	0.031039	29.515709	0.281947	0.102458	0.012003	0.102106	6	42	49
952	-0.767422	-0.773701	0.031393	30.515709	0.276474	0.120431	0.011934	0.120338	6	50	57
953	-0.750602	-0.756774	0.030863	29.666689	0.281107	0.092320	0.011715	0.092306	6	42	49
954	-0.824386	-0.830522	0.030684	30.665704	0.275672	0.113621	0.011665	0.113237	6	50	57
955	-0.750104	-0.756086	0.029912	31.017470	0.273807	0.105253	0.011307	0.105096	6	43	50
956	-0.822036	-0.828376	0.031702	30.065970	0.278909	0.090364	0.012280	0.089858	6	69	76
957	-0.798129	-0.804189	0.030299	29.114471	0.284205	0.118116	0.011430	0.118060	9	98	108
958	-0.806570	-0.812945	0.031880	28.365839	0.288515	0.120924	0.012323	0.120843	6	70	77
959	-0.772716	-0.779161	0.032225	29.365839	0.282786	0.116989	0.012275	0.116835	6	42	49
960	-0.741323	-0.747572	0.031244	28.414338	0.288231	0.092699	0.012042	0.092561	6	43	51
961	-0.728212	-0.734398	0.030931	27.462838	0.293890	0.091912	0.011733	0.092005	9	42	51
962	-0.774553	-0.780697	0.030720	26.511338	0.299776	0.118658	0.011723	0.118617	6	42	49
963	-0.784199	-0.790507	0.031544	25.559837	0.305902	0.091873	0.011970	0.091590	10	44	55
964	-0.791177	-0.797645	0.032340	24.608337	0.312284	0.104844	0.012357	0.104876	6	42	49
965	-0.747860	-0.754179	0.031596	25.608337	0.305584	0.121362	0.012024	0.121334	6	53	60
966	-0.774334	-0.780526	0.030959	26.608337	0.299165	0.110817	0.011854	0.110954	6	47	54
967	-0.787570	-0.793903	0.031665	27.608337	0.293011	0.123310	0.012134	0.123016	32	147	179
968	-0.723403	-0.729485	0.030413	26.666821	0.298798	0.116523	0.011500	0.116442	32	149	182
969	-0.747974	-0.754031	0.030285	27.666821	0.292659	0.088358	0.011450	0.088510	9	44	54
970	-0.759958	-0.766020	0.030309	28.666820	0.286766	0.105174	0.011581	0.104894	6	51	58
971	-0.835819	-0.842120	0.031505	27.716429	0.292361	0.125633	0.012018	0.125509	6	52	59
972	-0.775776	-0.782002	0.031130	28.716429	0.286480	0.107648	0.011749	0.107521	6	51	58
973	-0.801434	-0.807768	0.031666	29.352282	0.282862	0.103276	0.011969	0.103406	6	42	49
974	-0.780681	-0.786974	0.031464	30.352282	0.277354	0.091595	0.011933	0.091465	6	49	55
975	-0.792855	-0.798921	0.030330	29.408261	0.282548	0.113069	0.011614	0.113064	10	41	51
976	-0.790639	-0.796955	0.031581	28.456761	0.287984	0.109675	0.011895	0.109628	8	50	59
977	-0.748088	-0.754506	0.032090	27.505261	0.293633	0.093267	0.012244	0.093236	6	46	53
978	-0.815923	-0.822329	0.032030	26.553760	0.299509	0.128499	0.012338	0.128322	8	116	126
979	-0.788468	-0.794580	0.030563	25.602260	0.305624	0.105106	0.011576	0.104958	59	92	153
980	-0.763111	-0.769595	0.032421	24.650759	0.311994	0.119566	0.012281	0.119456	33	122	156
981	-0.783692	-0.790091	0.031999	23.699266	0.318635	0.091663	0.012286	0.091525	37	129	167
982	-0.758217	-0.764382	0.030821	24.699265	0.311663	0.098634	0.011615	0.098537	13	139	153
983	-0.803309	-0.809626	0.031585	25.699251	0.304989	0.114564	0.011959	0.114422	27	139	167
984	-0.782620	-0.788880	0.031299	26.699251	0.298595	0.101882	0.012008	0.101621	7	45	53
985	-0.803049	-0.809436	0.031934	25.752906	0.304639	0.117387	0.012117	0.117144	6	50	57
986	-0.769765	-0.775985	0.031099	24.801406	0.310968	0.119004	0.011689	0.118769	7	41	50
987	-0.783741	-0.789780	0.030194	25.800931	0.304327	0.102219	0.011474	0.101954	10	48	58
988	-0.785711	-0.791972	0.031306	26.800014	0.297966	0.095416	0.011835	0.095173	6	43	49
989	-0.755647	-0.761785	0.030688	25.848513	0.304017	0.115752	0.011536	0.115536	6	50	56
990	-0.771610	-0.777990	0.031902	26.848513	0.297664	0.091355	0.012039	0.091213	6	43	50
991	-0.750455	-0.756707	0.031258	27.848424	0.291571	0.091995	0.011944	0.091732	6	53	60
992	-0.790706	-0.796939	0.031163	28.848044	0.285724	0.096575	0.011643	0.096490	7	116	124
993	-0.773125	-0.779284	0.030799	29.848042	0.280104	0.114088	0.011640	0.113998	32	149	181
994	-0.763287	-0.769450	0.030816	28.896542	0.285446	0.106354	0.011660	0.106259	22	120	153
995	-0.763614	-0.769886	0.031357	29.896542	0.279838	0.111301	0.011853	0.111358	14	143	177
996	-0.766800	-0.773196	0.031978	29.770970	0.280530	0.110973	0.011954	0.111073	32	123	158
997	-0.766985	-0.773313	0.031637	28.819469	0.285888	0.104772	0.011986	0.104401	27	144	171
998	-0.778849	-0.785224	0.031875	27.867985	0.291454	0.107841	0.012072	0.107849	28	72	101
999	-0.816264	-0.822933	0.033345	28.867985	0.285609	0.115392	0.012769	0.115230	11	67	79
