1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
276	-0.719810	-0.728352	0.042713	1.927707	0.561422	0.167558	0.019554	0.167438	8	53	62
277	-0.719635	-0.728223	0.042937	0.948991	0.586456	0.165774	0.020041	0.165404	7	44	51
278	-0.732236	-0.741064	0.044135	1.944800	0.561004	0.147148	0.020030	0.147076	7	51	59
279	-0.718910	-0.727407	0.042484	2.942681	0.537622	0.159701	0.019264	0.159612	6	42	50
280	-0.688769	-0.697268	0.042492	3.636368	0.522484	0.149845	0.019546	0.149716	6	52	60
281	-0.730518	-0.739246	0.043637	2.657755	0.544097	0.182008	0.020228	0.181649	7	43	51
282	-0.716743	-0.725270	0.042635	3.230161	0.531243	0.158751	0.019507	0.158498	6	51	59
283	-0.715162	-0.723629	0.042337	4.230161	0.510188	0.181439	0.019491	0.181599	6	44	51
284	-0.698061	-0.706842	0.043901	5.230161	0.490737	0.161072	0.020376	0.160760	7	52	59
285	-0.678433	-0.687059	0.043132	6.230161	0.472715	0.191426	0.019739	0.191432	8	120	129
286	-0.718908	-0.727432	0.042622	7.230161	0.455970	0.151358	0.019401	0.151203	15	146	181
287	-0.728801	-0.737370	0.042842	6.251446	0.472346	0.159102	0.019935	0.158995	34	197	233
288	-0.701455	-0.710232	0.043884	5.272735	0.489942	0.148785	0.020096	0.148756	31	122	155
289	-0.745651	-0.754396	0.043723	6.234635	0.472638	0.154781	0.019985	0.154590	8	167	176
290	-0.695734	-0.704612	0.044388	7.234635	0.455898	0.166811	0.020344	0.166530	32	121	154
291	-0.712588	-0.721221	0.043161	6.255920	0.472269	0.165999	0.019551	0.165831	10	126	137
292	-0.755938	-0.764837	0.044498	5.280537	0.489797	0.167640	0.020285	0.167568	34	81	135
293	-0.704750	-0.713774	0.045122	6.266122	0.472092	0.136152	0.020586	0.135939	12	65	78
294	-0.720097	-0.728945	0.044244	5.287407	0.489669	0.162209	0.020544	0.162295	7	51	58
295	-0.752680	-0.761422	0.043709	4.308735	0.508604	0.183572	0.019625	0.183474	7	43	52
296	-0.736027	-0.744575	0.042743	5.308735	0.489272	0.173660	0.019666	0.173513	7	51	59
297	-0.727247	-0.736504	0.046286	4.330019	0.508176	0.179639	0.021121	0.179487	7	42	49
298	-0.747167	-0.756004	0.044184	3.351304	0.528601	0.152105	0.020379	0.152085	6	52	59
299	-0.744660	-0.753754	0.045472	4.301724	0.508745	0.148690	0.020460	0.148325	7	42	51
300	-0.714313	-0.723527	0.046071	3.323008	0.529216	0.169994	0.020697	0.169745	6	51	59
301	-0.748014	-0.757228	0.046069	4.104272	0.512746	0.153929	0.021074	0.153586	6	43	51
302	-0.722216	-0.731009	0.043968	3.397142	0.527608	0.141171	0.020313	0.141247	8	48	57
303	-0.740456	-0.749365	0.044545	4.397142	0.506833	0.158830	0.019841	0.158741	6	44	51
304	-0.706706	-0.715393	0.043437	3.522497	0.524910	0.174542	0.019999	0.174464	6	53	60
305	-0.754386	-0.763530	0.045720	4.522497	0.504344	0.166095	0.020526	0.166015	7	45	54
306	-0.723961	-0.732806	0.044224	5.522496	0.485328	0.148193	0.019800	0.148058	13	50	64
307	-0.721730	-0.730672	0.044707	4.545406	0.503892	0.200099	0.020338	0.200123	8	127	137
308	-0.730713	-0.739795	0.045407	4.316322	0.508451	0.153601	0.020798	0.153431	64	94	182
309	-0.707903	-0.716815	0.044558	4.198155	0.510836	0.150982	0.020484	0.150786	32	171	205
310	-0.727172	-0.736163	0.044952	5.195580	0.491385	0.154189	0.020853	0.154111	29	145	176
311	-0.691424	-0.700594	0.045851	6.192944	0.473362	0.159092	0.020666	0.159044	36	91	128
312	-0.706492	-0.715035	0.042715	5.214228	0.491035	0.163578	0.019687	0.163389	6	163	171
313	-0.719537	-0.728875	0.046686	6.200943	0.473223	0.184704	0.021674	0.184276	9	119	129
314	-0.738344	-0.747308	0.044821	5.222785	0.490875	0.156564	0.020387	0.156635	9	58	69
315	-0.711170	-0.720454	0.046419	4.244069	0.509907	0.153002	0.020808	0.152821	9	174	185
316	-0.749177	-0.758596	0.047097	5.244069	0.490477	0.174991	0.021063	0.174841	33	149	183
317	-0.740836	-0.750344	0.047539	4.278711	0.509208	0.194822	0.021842	0.194539	28	130	159
318	-0.758922	-0.768059	0.045684	3.299996	0.529717	0.161127	0.020852	0.161209	8	43	52
319	-0.723065	-0.732489	0.047122	2.321448	0.551943	0.142001	0.021938	0.142167	6	53	61
320	-0.723782	-0.732847	0.045325	3.318747	0.529308	0.149951	0.020507	0.149891	7	44	52
321	-0.709808	-0.718787	0.044896	4.102038	0.512792	0.196660	0.020295	0.196588	7	56	64
322	-0.713616	-0.722798	0.045911	3.141420	0.533196	0.166582	0.020878	0.166269	7	43	51
323	-0.741670	-0.750676	0.045030	4.141420	0.511988	0.168473	0.020765	0.168211	7	50	58
324	-0.727071	-0.736089	0.045089	5.058319	0.493973	0.149569	0.020897	0.149852	6	42	50
325	-0.711785	-0.720604	0.044093	6.058319	0.475717	0.173639	0.020267	0.173885	6	50	57
326	-0.748566	-0.758137	0.047858	5.079604	0.493570	0.205252	0.021457	0.205151	7	43	50
327	-0.702198	-0.711256	0.045290	4.100888	0.512815	0.168224	0.020369	0.168050	6	51	58
328	-0.776837	-0.786217	0.046899	5.100888	0.493168	0.185200	0.021428	0.185203	7	42	51
329	-0.755196	-0.764805	0.048044	6.098434	0.475013	0.163884	0.022008	0.163676	7	51	58
330	-0.729215	-0.737983	0.043844	5.119718	0.492812	0.147823	0.019525	0.147796	7	42	50
331	-0.718419	-0.727328	0.044546	4.146143	0.511892	0.158899	0.020500	0.158797	6	51	58
332	-0.713863	-0.723080	0.046084	3.167427	0.532623	0.156342	0.020585	0.156257	6	43	51
333	-0.735576	-0.744704	0.045642	2.188712	0.555103	0.162000	0.021087	0.162133	6	52	59
334	-0.721038	-0.730019	0.044907	3.188700	0.532154	0.155991	0.020715	0.155921	10	149	159
335	-0.742830	-0.752488	0.048289	4.188700	0.511027	0.171786	0.021883	0.171803	32	176	210
336	-0.711266	-0.720272	0.045028	3.209985	0.531686	0.157319	0.020482	0.157228	32	144	178
337	-0.735929	-0.745351	0.047113	2.231269	0.554086	0.173601	0.020945	0.173248	34	96	131
338	-0.719684	-0.728886	0.046007	3.231269	0.531219	0.139403	0.020782	0.139245	9	171	182
339	-0.684619	-0.693671	0.045260	4.231269	0.510165	0.161393	0.020307	0.161001	9	46	56
340	-0.695561	-0.705252	0.048455	3.252554	0.530753	0.163555	0.021816	0.163495	7	48	57
341	-0.690985	-0.699793	0.044039	4.252554	0.509735	0.148261	0.019606	0.148144	7	49	57
342	-0.720784	-0.730286	0.047509	3.274384	0.530276	0.159951	0.021536	0.159814	9	136	147
343	-0.718367	-0.727610	0.046212	4.263911	0.509506	0.147543	0.020992	0.147448	11	118	130
344	-0.743169	-0.752296	0.045635	3.286196	0.530018	0.172626	0.020541	0.172490	14	98	133
345	-0.738440	-0.747751	0.046554	4.286196	0.509057	0.139729	0.021172	0.139623	6	44	52
346	-0.720130	-0.729289	0.045793	3.815165	0.518720	0.151980	0.020948	0.151852	7	52	60
347	-0.736429	-0.745731	0.046510	4.815165	0.498626	0.173785	0.020854	0.173816	6	43	51
348	-0.695932	-0.705361	0.047146	3.836450	0.518275	0.159774	0.020918	0.159748	12	45	58
349	-0.687744	-0.696169	0.042125	4.836450	0.498215	0.130245	0.019164	0.130132	7	96	103
350	-0.703488	-0.712654	0.045831	3.857735	0.517831	0.166833	0.021018	0.166867	32	151	184
351	-0.745335	-0.754817	0.047410	4.857727	0.497805	0.157009	0.021744	0.157016	31	119	152
352	-0.711814	-0.720817	0.045011	3.956593	0.515780	0.162938	0.020647	0.162799	29	175	205
353	-0.704209	-0.713190	0.044902	2.977877	0.536833	0.145310	0.020686	0.145261	50	161	213
354	-0.740114	-0.749320	0.046029	2.000248	0.559651	0.186572	0.021026	0.186538	31	127	160
355	-0.726059	-0.735168	0.045546	1.043161	0.583951	0.176547	0.020471	0.176454	32	116	149
356	-0.731259	-0.740974	0.048573	0.064446	0.611083	0.157787	0.022061	0.157691	33	150	185
357	-0.724065	-0.733483	0.047090	0.000000	0.612958	0.173270	0.021227	0.173127	32	143	177
358	-0.741464	-0.750229	0.043822	0.000000	0.612958	0.163668	0.019808	0.163422	34	146	183
359	-0.731787	-0.741087	0.046498	0.000000	0.612958	0.171637	0.021001	0.171564	36	166	203
360	-0.706979	-0.716135	0.045782	1.000000	0.585096	0.157825	0.021189	0.157905	33	120	154
361	-0.730110	-0.739242	0.045660	1.695023	0.567178	0.168834	0.020746	0.168811	34	124	159
362	-0.759782	-0.769507	0.048625	0.716308	0.592740	0.150500	0.021728	0.150439	13	161	195
363	-0.725507	-0.734670	0.045810	1.716307	0.566646	0.149240	0.020293	0.149278	28	117	147
364	-0.734873	-0.744207	0.046668	2.716307	0.542754	0.154369	0.021146	0.154393	12	55	69
365	-0.696791	-0.706031	0.046203	1.737616	0.566115	0.172412	0.020897	0.172476	6	44	50
366	-0.742632	-0.751858	0.046133	0.759062	0.591575	0.202199	0.020687	0.202046	7	51	59
367	-0.715579	-0.724684	0.045525	0.000000	0.612958	0.175566	0.020520	0.175548	6	44	51
368	-0.726777	-0.736079	0.046506	0.000000	0.612958	0.150312	0.020589	0.150248	7	52	59
369	-0.684933	-0.694013	0.045403	0.827047	0.589732	0.148428	0.021186	0.148442	6	44	51
370	-0.711727	-0.720566	0.044195	1.827047	0.563898	0.165592	0.019934	0.165276	7	51	60
371	-0.715571	-0.724619	0.045243	0.848332	0.589158	0.163228	0.020422	0.163183	7	44	52
372	-0.718103	-0.727455	0.046763	1.845979	0.563430	0.171925	0.021508	0.171931	7	52	60
373	-0.727267	-0.736845	0.047890	2.820880	0.540371	0.173598	0.021798	0.173234	7	42	50
374	-0.705149	-0.714464	0.046575	3.820880	0.518600	0.189897	0.020823	0.189746	6	53	60
375	-0.725392	-0.734830	0.047194	2.842171	0.539889	0.167323	0.021035	0.167178	7	42	49
376	-0.715408	-0.724739	0.046651	3.841670	0.518166	0.180153	0.021238	0.180014	6	50	57
377	-0.738733	-0.747896	0.045815	4.841670	0.498115	0.166597	0.021300	0.166296	6	42	49
378	-0.725031	-0.734226	0.045973	3.862955	0.517723	0.177618	0.020813	0.177359	6	53	60
379	-0.744558	-0.754153	0.047976	4.862834	0.497707	0.169792	0.021277	0.169608	7	42	51
380	-0.724564	-0.734252	0.048441	3.884120	0.517282	0.140712	0.021811	0.140599	6	53	60
381	-0.769726	-0.779353	0.048133	2.905404	0.538460	0.163181	0.021755	0.163178	6	43	50
382	-0.689458	-0.698986	0.047643	3.894888	0.517059	0.139465	0.021462	0.139288	6	57	65
383	-0.715936	-0.725305	0.046849	2.916173	0.538218	0.180071	0.021105	0.179932	7	48	55
384	-0.742472	-0.752494	0.050112	2.113054	0.556920	0.179289	0.022575	0.179286	11	44	57
385	-0.740995	-0.750785	0.048955	1.134339	0.581545	0.155898	0.022249	0.155885	6	44	51
386	-0.732980	-0.742861	0.049404	2.134339	0.556407	0.186691	0.022438	0.186665	9	47	57
387	-0.706707	-0.716476	0.048846	3.134339	0.533353	0.187178	0.021994	0.186715	6	44	51
388	-0.732277	-0.742171	0.049467	4.130641	0.512208	0.171940	0.022377	0.171749	8	48	57
389	-0.717277	-0.726770	0.047466	3.151925	0.532964	0.145227	0.021344	0.145151	6	43	50
390	-0.766511	-0.775968	0.047285	2.173245	0.555473	0.165407	0.021525	0.165129	7	51	60
391	-0.694757	-0.704015	0.046291	3.173245	0.532494	0.157069	0.021207	0.157086	6	44	51
392	-0.734081	-0.744152	0.050356	4.165267	0.511503	0.169909	0.022687	0.169829	12	68	82
393	-0.776648	-0.786540	0.049461	3.200843	0.531887	0.178324	0.022374	0.178177	9	117	127
394	-0.758183	-0.767552	0.046844	4.200843	0.510781	0.169661	0.021261	0.169348	35	94	131
395	-0.723955	-0.733142	0.045939	5.200843	0.491286	0.149684	0.020811	0.149689	6	48	56
396	-0.715328	-0.724800	0.047361	4.311233	0.508553	0.165473	0.021697	0.165260	7	45	54
397	-0.737079	-0.746922	0.049212	4.754282	0.499805	0.162282	0.022114	0.162098	8	69	80
398	-0.742721	-0.752553	0.049163	5.627328	0.483417	0.171449	0.021707	0.171555	28	147	176
399	-0.717647	-0.726996	0.046744	4.648612	0.501864	0.160127	0.021014	0.160109	14	141	157
400	-0.719840	-0.729517	0.048386	5.648612	0.483031	0.157483	0.021282	0.157252	41	109	152
401	-0.731735	-0.741845	0.050546	4.669897	0.501448	0.152203	0.022740	0.151948	32	172	206
402	-0.722757	-0.732354	0.047985	3.879715	0.517374	0.140015	0.021518	0.139900	11	168	181
403	-0.728669	-0.738187	0.047588	4.642667	0.501980	0.181876	0.021260	0.181732	39	93	153
404	-0.712816	-0.722706	0.049452	5.642667	0.483139	0.165339	0.022234	0.165100	33	98	131
405	-0.700384	-0.709884	0.047502	6.642667	0.465661	0.156456	0.021437	0.156485	7	43	52
406	-0.712261	-0.721683	0.047109	7.642666	0.449404	0.160466	0.021272	0.160271	11	45	57
407	-0.713138	-0.722951	0.049063	6.670914	0.465186	0.155314	0.022287	0.155484	6	43	51
408	-0.741842	-0.751578	0.048681	7.670914	0.448961	0.163123	0.022154	0.163094	12	44	56
409	-0.740669	-0.750348	0.048392	6.692198	0.464828	0.146322	0.021401	0.146379	6	44	52
410	-0.733454	-0.743319	0.049325	6.180334	0.473582	0.146233	0.022192	0.146228	9	45	55
411	-0.704949	-0.714489	0.047701	5.207250	0.491166	0.219763	0.021351	0.219577	6	43	51
412	-0.718651	-0.728445	0.048971	4.228535	0.510221	0.154701	0.021788	0.154498	7	53	60
413	-0.718921	-0.728568	0.048235	5.228535	0.490768	0.151515	0.021528	0.151583	6	48	56
414	-0.710340	-0.719982	0.048208	4.250157	0.509784	0.175450	0.021742	0.175398	14	118	134
415	-0.743156	-0.752956	0.048998	5.250155	0.490363	0.167349	0.022381	0.167262	6	70	78
416	-0.750071	-0.759883	0.049058	4.271440	0.509354	0.171404	0.022017	0.171431	56	172	230
417	-0.738573	-0.748546	0.049865	3.292724	0.529875	0.151080	0.022517	0.150967	25	142	170
418	-0.770562	-0.780821	0.051292	2.314344	0.552111	0.186670	0.022680	0.186599	32	122	156
419	-0.736073	-0.745739	0.048328	3.314344	0.529404	0.156670	0.021877	0.156631	29	123	154
420	-0.729488	-0.739725	0.051186	4.314344	0.508491	0.168335	0.022892	0.168044	32	123	156
421	-0.732184	-0.741915	0.048653	5.314344	0.489167	0.160509	0.021284	0.160361	31	147	179
422	-0.700892	-0.710709	0.049081	6.314339	0.471259	0.182909	0.022027	0.182978	29	152	186
423	-0.721107	-0.730612	0.047525	7.314339	0.454615	0.146697	0.021266	0.146354	28	143	173
424	-0.769649	-0.779579	0.049648	8.314337	0.439106	0.165266	0.021969	0.164911	33	119	152
425	-0.715499	-0.725174	0.048373	7.335622	0.454273	0.171725	0.021629	0.171742	34	111	146
426	-0.729382	-0.738999	0.048086	8.335622	0.438788	0.172726	0.021606	0.172458	11	116	129
427	-0.730513	-0.740348	0.049176	7.357378	0.453925	0.200580	0.021857	0.200417	30	53	84
428	-0.744709	-0.754780	0.050355	6.378663	0.470151	0.160278	0.022626	0.159959	7	43	51
429	-0.756239	-0.766225	0.049928	5.399947	0.487581	0.142589	0.022262	0.142358	7	51	60
430	-0.713696	-0.723570	0.049367	6.399947	0.469786	0.180400	0.022228	0.179979	7	44	51
431	-0.681487	-0.691413	0.049632	7.399947	0.453244	0.169534	0.022635	0.169224	7	50	59
432	-0.715046	-0.724854	0.049038	6.501126	0.468058	0.164196	0.021769	0.164154	7	49	56
433	-0.705900	-0.715687	0.048933	5.522410	0.485330	0.156507	0.022039	0.156231	13	114	148
434	-0.717434	-0.727241	0.049034	4.543695	0.503925	0.162995	0.021879	0.162790	29	125	155
435	-0.719527	-0.729537	0.050049	5.543695	0.484941	0.154775	0.022408	0.154648	31	114	146
436	-0.729798	-0.739907	0.050547	4.575796	0.503293	0.173215	0.022600	0.172939	29	99	129
437	-0.689679	-0.699870	0.050954	5.575796	0.484355	0.155963	0.023128	0.155995	9	44	53
438	-0.730879	-0.741056	0.050881	6.575796	0.466790	0.169987	0.022523	0.169819	6	45	53
439	-0.722641	-0.732670	0.050142	7.575796	0.450455	0.167782	0.022701	0.167819	8	44	52
440	-0.690100	-0.700121	0.050104	6.609443	0.466221	0.163595	0.022392	0.163176	6	49	56
441	-0.753536	-0.763589	0.050261	7.534539	0.451106	0.191008	0.022241	0.190976	7	43	52
442	-0.746683	-0.756799	0.050580	8.488695	0.436510	0.194047	0.022672	0.193789	7	43	51
443	-0.725612	-0.735289	0.048384	9.488684	0.422193	0.152947	0.021512	0.152960	9	49	59
444	-0.712077	-0.721762	0.048424	8.509968	0.436196	0.144838	0.021504	0.144842	6	47	55
445	-0.724609	-0.734636	0.050138	9.509968	0.421899	0.156615	0.022276	0.156902	7	44	52
446	-0.716802	-0.726446	0.048221	10.509968	0.408509	0.158101	0.021342	0.158007	7	43	50
447	-0.730449	-0.740101	0.048260	9.534668	0.421557	0.177943	0.021501	0.177722	13	42	57
448	-0.714107	-0.723801	0.048470	10.534668	0.408189	0.159645	0.021431	0.159479	7	43	51
449	-0.743150	-0.753407	0.051286	11.534668	0.395643	0.149176	0.022800	0.148989	10	50	61
450	-0.736099	-0.746239	0.050701	12.534564	0.383846	0.165717	0.022549	0.165648	7	159	167
451	-0.706103	-0.715994	0.049454	13.534564	0.372731	0.158028	0.021640	0.157903	38	117	158
452	-0.733318	-0.743604	0.051433	12.555855	0.383603	0.168576	0.022727	0.168622	7	49	57
453	-0.710629	-0.720839	0.051049	11.577140	0.395127	0.170955	0.022306	0.170619	15	107	141
454	-0.731469	-0.741686	0.051086	12.577140	0.383360	0.192217	0.022743	0.192143	10	96	107
455	-0.715390	-0.725481	0.050456	11.598424	0.394869	0.169886	0.022055	0.169896	10	44	56
456	-0.724419	-0.734406	0.049934	10.619709	0.407092	0.182887	0.022067	0.182908	7	48	55
457	-0.714709	-0.725147	0.052190	9.640993	0.420095	0.151195	0.023591	0.150955	7	43	52
458	-0.730608	-0.740549	0.049705	8.670716	0.433832	0.158298	0.021934	0.158325	7	50	58
459	-0.756173	-0.766313	0.050701	9.670716	0.419687	0.176135	0.022841	0.175963	6	44	51
460	-0.739803	-0.750131	0.051642	8.692001	0.433521	0.183531	0.022910	0.183248	6	48	55
461	-0.753004	-0.763232	0.051140	9.692001	0.419396	0.143526	0.022696	0.143372	8	43	51
462	-0.728340	-0.738826	0.052430	10.692001	0.406163	0.149902	0.023454	0.149509	6	49	57
463	-0.756585	-0.766754	0.050846	9.713286	0.419106	0.170687	0.022908	0.170717	6	43	50
464	-0.740270	-0.750550	0.051401	10.713286	0.405890	0.155277	0.022706	0.155331	7	51	59
465	-0.726453	-0.736222	0.048844	10.066274	0.414344	0.174591	0.021537	0.174402	7	43	51
466	-0.751067	-0.761564	0.052489	9.087558	0.427822	0.172666	0.023185	0.172770	6	51	58
467	-0.740307	-0.751007	0.053503	8.108843	0.442206	0.158901	0.023742	0.159025	6	43	51
468	-0.726163	-0.736101	0.049692	9.039711	0.428503	0.159630	0.022199	0.159504	7	48	56
469	-0.738059	-0.748049	0.049950	8.060995	0.442934	0.180063	0.022464	0.180037	6	43	50
470	-0.744389	-0.755083	0.053468	9.060995	0.428200	0.150585	0.023914	0.150396	6	45	53
471	-0.708842	-0.718783	0.049705	8.082280	0.442610	0.146301	0.021975	0.146058	9	44	53
472	-0.709936	-0.720471	0.052675	8.424009	0.437470	0.154773	0.022995	0.154830	6	47	54
473	-0.715198	-0.725177	0.049892	8.850029	0.431226	0.161720	0.022218	0.161644	7	43	51
474	-0.711698	-0.721579	0.049408	9.849975	0.417249	0.149476	0.022262	0.149306	6	44	51
475	-0.750256	-0.760493	0.051181	10.849975	0.404148	0.161814	0.022672	0.161797	11	46	58
476	-0.707329	-0.717654	0.051625	11.849975	0.391846	0.166495	0.022830	0.166297	6	43	50
477	-0.721119	-0.731177	0.050287	11.928918	0.390906	0.150470	0.022601	0.150165	11	43	56
478	-0.747201	-0.757487	0.051428	10.950212	0.402880	0.169706	0.022828	0.169850	6	43	51
479	-0.722585	-0.732983	0.051993	10.435865	0.409472	0.153570	0.023078	0.153212	6	51	58
480	-0.746023	-0.756521	0.052487	10.441516	0.409399	0.176256	0.023569	0.176035	7	42	49
481	-0.704612	-0.714617	0.050025	9.462800	0.422552	0.154141	0.022128	0.154099	12	44	57
482	-0.721912	-0.732263	0.051754	9.794696	0.417998	0.156821	0.022934	0.156663	7	43	52
483	-0.733320	-0.743713	0.051966	8.838533	0.431392	0.152960	0.023131	0.152756	8	51	60
484	-0.748122	-0.758396	0.051367	7.859818	0.446022	0.168501	0.023070	0.168261	7	44	51
485	-0.721259	-0.731531	0.051360	6.881102	0.461679	0.161432	0.022718	0.161248	11	44	55
486	-0.730483	-0.740726	0.051217	7.880358	0.445705	0.170340	0.022523	0.170350	6	43	50
487	-0.695069	-0.705437	0.051840	6.901673	0.461338	0.155348	0.022619	0.155415	8	45	55
488	-0.717136	-0.727851	0.053576	7.724073	0.448130	0.168820	0.023285	0.169000	6	43	49
489	-0.721692	-0.731938	0.051229	6.747494	0.463902	0.159864	0.022519	0.159522	6	51	58
490	-0.724210	-0.734507	0.051486	5.768778	0.480863	0.164737	0.022890	0.164849	6	43	50
491	-0.709921	-0.719940	0.050096	6.768680	0.463548	0.153702	0.022040	0.153658	6	53	60
492	-0.756528	-0.766956	0.052139	5.917392	0.478208	0.157527	0.023021	0.157508	6	45	53
493	-0.708535	-0.718764	0.051143	6.914821	0.461121	0.167640	0.022397	0.167542	7	50	57
494	-0.727928	-0.738129	0.051004	7.914821	0.445174	0.160964	0.022377	0.160909	6	43	50
495	-0.731416	-0.741693	0.051382	8.914796	0.430293	0.156268	0.022748	0.156179	6	52	60
496	-0.725625	-0.735916	0.051454	8.296724	0.439370	0.143825	0.022587	0.143507	7	45	53
497	-0.729341	-0.739186	0.049225	9.296722	0.424868	0.149526	0.021868	0.149293	7	49	57
498	-0.695586	-0.705667	0.050404	8.318212	0.439048	0.170801	0.022531	0.170693	6	42	50
499	-0.723354	-0.733699	0.051728	7.339496	0.454211	0.169795	0.022955	0.169540	7	52	59
500	-0.735190	-0.745626	0.052179	6.360781	0.470459	0.174605	0.022841	0.174586	7	41	50
501	-0.694108	-0.704310	0.051007	5.382065	0.487912	0.141073	0.022518	0.140800	6	50	57
502	-0.748084	-0.758396	0.051560	6.381097	0.470110	0.163669	0.022323	0.163767	7	42	50
503	-0.737980	-0.748582	0.053013	5.402382	0.487536	0.140937	0.023467	0.140213	6	49	56
504	-0.754697	-0.764813	0.050580	4.423667	0.506304	0.161488	0.022549	0.161479	6	43	49
505	-0.716871	-0.726789	0.049589	3.444964	0.526575	0.185270	0.021947	0.185246	6	50	58
506	-0.678650	-0.688968	0.051592	4.444963	0.505881	0.156976	0.022799	0.156633	7	42	49
507	-0.718284	-0.728883	0.052996	3.466247	0.526117	0.151810	0.023057	0.151551	7	52	61
508	-0.725781	-0.735903	0.050609	4.466247	0.505458	0.151375	0.022771	0.151052	7	43	51
509	-0.710283	-0.720959	0.053382	5.466247	0.486360	0.180438	0.023328	0.180324	7	51	58
510	-0.727078	-0.737600	0.052611	6.466247	0.468652	0.195707	0.023339	0.195277	6	45	52
511	-0.726432	-0.737015	0.052915	7.466247	0.452189	0.146034	0.023301	0.145838	6	51	58
512	-0.723011	-0.733391	0.051897	6.505479	0.467984	0.192984	0.022624	0.192981	6	43	51
513	-0.735579	-0.746418	0.054195	5.527205	0.485242	0.177092	0.023679	0.177193	6	52	59
514	-0.734003	-0.744557	0.052767	4.575324	0.503302	0.137504	0.023389	0.137215	6	43	50
515	-0.717728	-0.728024	0.051482	5.574827	0.484373	0.160049	0.022822	0.160089	6	51	58
516	-0.754615	-0.765428	0.054065	6.572876	0.466840	0.184720	0.023815	0.184497	6	43	50
517	-0.733551	-0.743460	0.049542	7.572875	0.450501	0.146102	0.021765	0.145938	6	53	61
518	-0.730653	-0.741344	0.053458	6.594159	0.466480	0.173080	0.023318	0.172899	6	42	50
519	-0.765281	-0.776242	0.054808	5.647502	0.483051	0.167003	0.023899	0.166324	7	51	59
520	-0.734685	-0.745601	0.054576	4.668786	0.501470	0.181101	0.023405	0.181299	6	42	49
521	-0.753674	-0.764324	0.053253	5.668786	0.482666	0.153237	0.023642	0.153217	7	51	59
522	-0.727890	-0.738657	0.053837	4.690072	0.501054	0.168421	0.023715	0.167964	7	42	50
523	-0.718664	-0.728894	0.051151	3.711356	0.520899	0.154491	0.022464	0.154500	7	51	60
524	-0.729610	-0.739821	0.051056	2.732641	0.542380	0.144307	0.022821	0.144348	6	43	50
525	-0.736813	-0.747431	0.053089	3.732291	0.520458	0.167486	0.023247	0.167481	6	50	57
526	-0.708684	-0.718943	0.051292	4.637279	0.502086	0.146793	0.022551	0.146573	6	42	50
527	-0.693514	-0.703834	0.051599	3.658564	0.522014	0.150785	0.022808	0.150760	6	53	60
528	-0.726855	-0.737613	0.053791	4.658564	0.501669	0.169542	0.023384	0.169579	12	42	55
529	-0.719811	-0.730916	0.055525	3.679848	0.521564	0.161628	0.024392	0.161620	6	50	58
530	-0.689614	-0.699758	0.050721	2.703781	0.543041	0.180013	0.021693	0.179876	12	68	82
531	-0.690951	-0.701497	0.052727	1.725065	0.566428	0.153573	0.023460	0.153344	8	43	52
532	-0.707096	-0.718109	0.055064	2.725065	0.542553	0.186739	0.024481	0.186655	6	74	82
533	-0.760033	-0.770667	0.053172	3.725065	0.520610	0.164618	0.023355	0.164653	6	43	50
534	-0.720069	-0.730881	0.054056	2.746350	0.542067	0.154298	0.023396	0.154092	6	62	69
535	-0.718492	-0.729266	0.053869	3.746350	0.520162	0.146771	0.023409	0.146530	6	42	50
536	-0.764564	-0.774867	0.051516	2.767635	0.541582	0.166259	0.022414	0.166279	7	78	87
537	-0.709554	-0.719911	0.051785	3.767635	0.519715	0.209760	0.022445	0.209697	14	51	67
538	-0.725492	-0.736358	0.054331	2.788919	0.541097	0.161037	0.023871	0.161033	6	43	50
539	-0.694608	-0.704989	0.051909	3.788919	0.519269	0.166314	0.022539	0.166354	6	56	63
540	-0.708616	-0.719483	0.054338	4.788919	0.499134	0.173253	0.023567	0.173030	7	42	51
541	-0.674641	-0.685218	0.052888	3.810204	0.518823	0.148442	0.023079	0.148137	6	50	57
542	-0.751796	-0.762739	0.054712	4.810204	0.498722	0.151908	0.023809	0.151708	6	42	49
543	-0.736240	-0.747076	0.054178	5.810204	0.480120	0.174960	0.023994	0.174793	7	51	60
544	-0.704809	-0.715407	0.052993	6.810204	0.462856	0.139591	0.022987	0.139423	6	44	50
545	-0.694802	-0.706131	0.056644	5.837285	0.479636	0.166807	0.024511	0.166701	6	53	60
546	-0.694679	-0.704949	0.051353	5.124364	0.492725	0.147751	0.022409	0.147586	7	42	49
547	-0.718351	-0.728831	0.052403	6.124364	0.474559	0.140758	0.023091	0.140401	8	52	61
548	-0.755428	-0.766826	0.056991	5.146015	0.492317	0.174634	0.024326	0.174571	7	43	51
549	-0.732606	-0.742909	0.051514	6.136964	0.474339	0.173783	0.022716	0.173698	6	53	61
550	-0.713558	-0.724451	0.054462	7.136931	0.457481	0.158128	0.023674	0.158152	14	44	60
551	-0.712750	-0.723233	0.052416	8.135774	0.441798	0.183928	0.023051	0.183724	12	42	54
552	-0.712737	-0.723367	0.053149	9.131431	0.427199	0.181719	0.023062	0.181600	7	43	51
553	-0.696871	-0.706930	0.050293	8.152715	0.441541	0.180164	0.021960	0.179776	13	45	60
